tract_id,week,count,city,state
53073000803,2020/4/27,62,632.9117970000001,-1592.1398950000003
53073000804,2020/4/27,25,292.33441700000003,-734.721414
53073000805,2020/4/27,36,438.926937,-1102.336272
53073000806,2020/4/27,20,242.335086,-612.120554
53073000901,2020/4/27,30,341.049561,-857.3752489999999
53073000902,2020/4/27,56,487.670017,-1224.522714
53073001000,2020/4/27,37,437.40948899999995,-1097.314142
53073001100,2020/4/27,20,243.591342,-612.305843
53073001201,2020/4/27,16,194.63729,-490.163009
53073001202,2020/4/27,17,193.96055,-489.61400100000003
53073010100,2020/4/27,4,48.759982,-122.449389
53073010200,2020/4/27,44,534.999451,-1344.6212960000003
53073010301,2020/4/27,31,293.707997,-734.78763
53073010302,2020/4/27,31,341.22469,-852.593897
53073010303,2020/4/27,55,537.803486,-1347.476691
53073010401,2020/4/27,48,536.350966,-1348.3451109999999
53073010403,2020/4/27,12,145.33957900000001,-367.59304699999996
53073010404,2020/4/27,15,146.57799999999997,-367.703707
53073010501,2020/4/27,90,976.3185809999999,-2451.561819
53073010502,2020/4/27,51,536.903049,-1347.6997850000002
53073010600,2020/4/27,16,193.71021000000002,-489.675311
53073010701,2020/4/27,20,244.632656,-611.913451
53073010702,2020/4/27,20,243.41128999999998,-611.904403
53073010900,2020/4/27,4,48.765121,-122.477358
53073940000,2020/4/27,12,146.504025,-367.76847499999997
53075000100,2020/4/27,15,141.259735,-356.595516
53075000200,2020/4/27,30,328.019834,-820.4855220000001
53075000300,2020/4/27,16,186.91693500000002,-468.72639100000004
53075000400,2020/4/27,21,233.62805400000002,-585.936186
53075000600,2020/4/27,4,46.728516,-117.193818
53075000700,2020/4/27,8,93.611398,-234.524633
53075000800,2020/4/27,16,187.37771800000002,-469.273015
53075000900,2020/4/27,12,142.745848,-352.374071
53075001000,2020/4/27,4,46.725008,-117.175469
53077000100,2020/4/27,8,93.15957900000001,-240.982529
53077000200,2020/4/27,21,233.03099200000003,-602.591589
53077000400,2020/4/27,33,373.49791400000004,-964.905408
53077000500,2020/4/27,14,139.75518399999999,-361.687117
53077000600,2020/4/27,23,232.719322,-602.214255
53077000700,2020/4/27,28,326.666104,-845.284547
53077000800,2020/4/27,12,139.722046,-361.47756100000004
53077000901,2020/4/27,20,232.953814,-602.760905
53077000902,2020/4/27,26,233.243555,-600.585726
53077001000,2020/4/27,21,232.939325,-602.613901
53077001100,2020/4/27,30,326.11028100000004,-843.885224
53077001201,2020/4/27,4,46.597389,-120.52574
53077001202,2020/4/27,20,232.90362100000002,-602.546922
53077001300,2020/4/27,8,93.14939,-241.017136
53077001400,2020/4/27,17,186.23948000000001,-481.93245499999995
53077001501,2020/4/27,25,233.385556,-602.5264619999999
53077001502,2020/4/27,13,139.781956,-361.508098
53077001601,2020/4/27,13,139.8428,-361.466329
53077001602,2020/4/27,25,279.43694200000004,-723.236071
53077001701,2020/4/27,13,139.85992199999998,-361.65317200000004
53077001702,2020/4/27,33,280.664824,-724.7095290000001
53077001800,2020/4/27,20,231.39537900000002,-599.773825
53077001901,2020/4/27,17,184.946732,-479.49069000000003
53077001902,2020/4/27,75,509.0054639999999,-1318.711066
53077002001,2020/4/27,24,277.942067,-719.6212050000001
53077002002,2020/4/27,65,740.6928800000001,-1919.880409
53077002101,2020/4/27,10,92.571537,-239.920748
53077002102,2020/4/27,54,603.1968449999999,-1564.992926
53077002200,2020/4/27,31,325.00267199999996,-842.4355290000001
53077002701,2020/4/27,25,231.261419,-599.07651
53077002801,2020/4/27,55,559.090404,-1446.3110519999998
53077002802,2020/4/27,20,233.119286,-602.7823970000001
53077002900,2020/4/27,29,326.664632,-843.949256
53077003001,2020/4/27,4,46.580621,-120.570033
53077003002,2020/4/27,25,279.877694,-723.428384
53077003100,2020/4/27,45,326.303256,-843.5438770000001
53077003200,2020/4/27,54,466.526177,-1205.345371
53077003400,2020/4/27,24,186.60167,-482.152181
53077940001,2020/4/27,16,139.529056,-361.408548
53077940002,2020/4/27,37,374.61504799999994,-969.0181860000001
53077940003,2020/4/27,8,92.821429,-240.738967
53077940004,2020/4/27,25,278.69538,-722.394496
53077940005,2020/4/27,12,92.75659999999999,-240.62796100000003
53077940006,2020/4/27,8,92.63348099999999,-240.221787
