safegraph_place_id,X,Unnamed..0,visitor_home_cbgs,visitor_count,date,city,region,x,y,dist.meters.,area_square_feet
sg:043c14e6390240ae8d91d4e5564bea57,420411,294926,5.3033E+11,8,2020/4/27,Seattle,WA,-122.2177656,47.32337302,989.3734199,723015
sg:49449b13eb5b436495aea92f6d64a148,420410,122439,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2177656,47.32337302,950.7696966,575852
sg:13d5fb4b37984bb390ac0b07194abe1b,328297,405575,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2089451,47.32395438,19754.74528,35128
sg:49449b13eb5b436495aea92f6d64a148,328296,122438,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2089451,47.32395438,491.359847,575852
sg:5a094013d84941ffaadd89ebffeaece9,328295,16736,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2089451,47.32395438,1335.086574,115522
sg:a3d53929a8cd4e689cd33632f6322446,328294,214155,5.3033E+11,5,2020/4/27,Seattle,WA,-122.2089451,47.32395438,349.0884948,75550
sg:187fd99c138e4413bebb9b5d1f6afb26,146404,408259,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2080384,47.31145571,1621.336329,58506
sg:8eb84c68dcb44a21ba2f6a4adadaeb25,146403,57515,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2080384,47.31145571,387.1097359,77263
sg:e6b6893dafb2401ca7e2be1161bb850f,146401,285444,5.3033E+11,11,2020/4/27,Seattle,WA,-122.2080384,47.31145571,325.3127934,17993
sg:261c2c4ab90b49c18d950162f503c725,437042,141032,5.3033E+11,5,2020/4/27,Seattle,WA,-122.197352,47.30377807,25150.8681,28457308
sg:276ed9f5e80d4de6aaa8b3e6ee9c975d,437041,206103,5.3033E+11,4,2020/4/27,Seattle,WA,-122.197352,47.30377807,6644.067458,5502930
sg:7b12b615bab34119a954d950d6f93d34,381030,70612,5.3033E+11,4,2020/4/27,Auburn,WA,-122.2195274,47.3114896,259.5221031,315915
sg:ce755f9e10cc4d5abca8585ff969357f,230145,217529,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2179893,47.3004,35126.83386,5154
sg:1a84806135d74faca3b690e163d782af,357917,177814,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2232379,47.29706551,8730.580644,6186016
sg:58345eb5e840417ca5765ffa4192b4b8,357916,329780,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2232379,47.29706551,11476.18321,187436
sg:8de883a9f3774fb59096f4385905df9b,357915,405945,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2232379,47.29706551,2760.258588,6113596
sg:909830da3b8349c6af407bf8a04ecc1b,357914,276754,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2232379,47.29706551,101.4092377,50442
sg:3528585c16044fa9adb4a2ab746ef28c,174843,269660,5.3033E+11,4,2020/4/27,Seattle,WA,-122.237483,47.28824658,2686.429146,28083
sg:957ab7aa472343f6915eee939be732c2,174842,16951,5.3033E+11,4,2020/4/27,Seattle,WA,-122.237483,47.28824658,27507.28797,8719472
sg:a36c18a0bc85421f9269ffb0fd745c35,174841,340007,5.3033E+11,4,2020/4/27,Seattle,WA,-122.237483,47.28824658,2371.153926,948923
sg:dfb4a2ad8f754312ab65a6b8d373c70e,174840,118333,5.3033E+11,4,2020/4/27,Seattle,WA,-122.237483,47.28824658,2817.27966,908051
sg:17ca0ddb7ab346028240fa188b463ea3,233537,161473,5.3033E+11,4,2020/4/27,Ellensburg,WA,-122.2251203,47.28641064,129905.5897,4305581
sg:cd08397a263d44d2997241c6d196ad21,233536,120590,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2251203,47.28641064,703.3406509,365208
sg:1da810e636864124bcfdd394c7aeefad,31095,120824,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2213304,47.27931831,1967.818826,1933959
sg:8de883a9f3774fb59096f4385905df9b,31094,405941,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2213304,47.27931831,1789.212019,6113596
sg:fb7b1b9ca3824943aaa490b94cee949f,31093,201537,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2213304,47.27931831,21354.48757,281456
sg:3528585c16044fa9adb4a2ab746ef28c,361268,269661,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2120902,47.2885039,1500.752113,28083
sg:8de883a9f3774fb59096f4385905df9b,361267,405935,5.3033E+11,5,2020/4/27,Seattle,WA,-122.2120902,47.2885039,1491.707431,6113596
sg:8e6b0c622d184fb7ab8b54d7809eb300,233535,1462,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2173494,47.28645397,43724.9439,4273725
sg:c5722f8b458f4c38b2c4a3b044ca6f56,233534,38359,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2173494,47.28645397,2042.610592,211368
sg:cd08397a263d44d2997241c6d196ad21,233533,120588,5.3033E+11,6,2020/4/27,Seattle,WA,-122.2173494,47.28645397,149.0518895,365208
sg:19a8684e64064c819961b066073469ba,328977,258318,5.3033E+11,8,2020/4/27,Seattle,WA,-122.2517258,47.28688299,830.1565939,12927
sg:a36c18a0bc85421f9269ffb0fd745c35,328976,340010,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2517258,47.28688299,2967.335305,948923
sg:187fd99c138e4413bebb9b5d1f6afb26,71344,408261,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2549394,47.27256802,4026.422495,58506
sg:92fe0ddd1c4c4cc197d6d08b92a653af,71343,298701,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2549394,47.27256802,738.6000828,184688
sg:f527c90bc98349118ca892f9ac401018,71342,427679,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2549394,47.27256802,500.6457528,63352
sg:93a8aee3d29a4a5282d2f69615312124,256153,434631,5.3033E+11,11,2020/4/27,Seattle,WA,-122.253873,47.2616865,181.482152,454688
sg:c5722f8b458f4c38b2c4a3b044ca6f56,256152,38358,5.3033E+11,4,2020/4/27,Seattle,WA,-122.253873,47.2616865,2720.607542,211368
sg:0cb90e0505864b89ac95eda0d7259774,174831,233995,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2369997,47.26262097,8053.230585,2711465
sg:1da810e636864124bcfdd394c7aeefad,174830,120827,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2369997,47.26262097,3674.086427,1933959
sg:1e8caed57ba34e89972f6ca2bd387268,174829,318861,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2369997,47.26262097,17277.56255,162356
sg:5f36b315c53745d3b2af1ae1cf5cdef5,174828,289642,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2369997,47.26262097,2688.034546,673526
sg:915bdfb08b024647b9cff4c0f33853b7,174827,218437,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2369997,47.26262097,42385.66845,1301907
sg:9d59a2447726418fbffd05c5fddd1232,174826,257174,5.3033E+11,4,2020/4/27,Auburn,WA,-122.2369997,47.26262097,7969.765379,732826
sg:dfb4a2ad8f754312ab65a6b8d373c70e,174825,118330,5.3033E+11,9,2020/4/27,Seattle,WA,-122.2369997,47.26262097,54.22163096,908051
sg:19a8684e64064c819961b066073469ba,354700,258319,5.3033E+11,6,2020/4/27,Seattle,WA,-122.2420754,47.27176192,1046.746312,12927
sg:44436be464254a949ff291bb539a5a78,354699,84288,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2420754,47.27176192,2381.317074,1194215
sg:626f5ecf1a084658bba400920ad59288,354698,263906,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2420754,47.27176192,20387.05141,272686
sg:6fedba9f1da1471dbc19e13176299b1a,354697,258644,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2420754,47.27176192,17766.7579,366405
sg:8abe736795034f5fbf76fed50ec6ccbc,354696,303597,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2420754,47.27176192,16711.70447,23366
sg:92fe0ddd1c4c4cc197d6d08b92a653af,354695,298705,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2420754,47.27176192,810.5971454,184688
sg:1f6b304de0774570a2c446860ae305c2,328980,204208,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1847861,47.26810324,27681.24269,3868893
sg:5f36b315c53745d3b2af1ae1cf5cdef5,328979,289633,5.3033E+11,7,2020/4/27,Seattle,WA,-122.1847861,47.26810324,3268.962345,673526
sg:a36c18a0bc85421f9269ffb0fd745c35,328978,340011,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1847861,47.26810324,2781.113159,948923
sg:a36c18a0bc85421f9269ffb0fd745c35,328989,340015,5.3033E+11,4,2020/4/27,Seattle,WA,-122.222054,47.26483906,567.3411068,948923
sg:043c14e6390240ae8d91d4e5564bea57,357913,294928,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1752126,47.29276484,5250.64848,723015
sg:0cb90e0505864b89ac95eda0d7259774,357912,234003,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1752126,47.29276484,9956.452749,2711465
sg:909830da3b8349c6af407bf8a04ecc1b,357911,276753,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1752126,47.29276484,3731.891247,50442
sg:0968112f56594170abbd4644659895d5,174839,131055,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2016461,47.28265714,459.4185386,169541
sg:8de883a9f3774fb59096f4385905df9b,174838,405934,5.3033E+11,17,2020/4/27,Seattle,WA,-122.2016461,47.28265714,474.9971308,6113596
sg:8e6b0c622d184fb7ab8b54d7809eb300,174837,1478,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2016461,47.28265714,44408.73532,4273725
sg:9b4e998e8e1e46a5a14079013db5782d,174836,41953,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2016461,47.28265714,3493.52461,212362
sg:dfb4a2ad8f754312ab65a6b8d373c70e,174835,118332,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2016461,47.28265714,3495.055569,908051
sg:24ce99312a454bdda6fda537d13f5243,297225,218799,5.3033E+11,4,2020/4/27,Seattle,WA,-122.190766,47.29000242,13321.63618,13757
sg:6e344831351d44e89d69391079676321,297224,119582,5.3033E+11,4,2020/4/27,Seattle,WA,-122.190766,47.29000242,427.1569441,144741
sg:8c2f505dc64241c29637b00cb8c7a0ef,297223,313776,5.3033E+11,4,2020/4/27,Tacoma,WA,-122.190766,47.29000242,25039.84306,2682402
sg:9c1dcd43435d4d039706377fb43b7b6c,297222,165850,5.3033E+11,4,2020/4/27,Seattle,WA,-122.190766,47.29000242,26192.96749,280554
sg:b3faa57565974190a103139ab53dfbfe,297221,53239,5.3033E+11,4,2020/4/27,Seattle,WA,-122.190766,47.29000242,17230.79674,110807
sg:3995ba20784747658d7f730c3ece5fc7,353732,432417,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2020959,47.29564075,35291.33315,12504
sg:93a8aee3d29a4a5282d2f69615312124,353730,434632,5.3033E+11,4,2020/4/27,Seattle,WA,-122.2020959,47.29564075,5584.758849,454688
sg:5f36b315c53745d3b2af1ae1cf5cdef5,189465,289634,5.3033E+11,4,2020/4/27,Seattle,WA,-122.175022,47.28447112,5177.614377,673526
sg:dc4128af4be14932b369aaa986ecfdf6,189464,372944,5.3033E+11,4,2020/4/27,Seattle,WA,-122.175022,47.28447112,9779.837828,4335233
sg:7386c43b9ffc45c395fb99e9cea3c3ee,388305,357983,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1020141,47.26999652,47027.85283,2175059
sg:069a68219fa2401e9da1ac11f2ad871f,221042,191775,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0388294,47.24908267,13535.08475,49325
sg:8313c6f4fe3e487a937dd7ad8820c843,221041,139727,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0388294,47.24908267,9728.26632,12521834
sg:c8ccf054324f4409a9b183efd17e6336,221040,389540,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0388294,47.24908267,3045.257628,8149363
sg:d21f8c899d2e4477a5017c33bf9508e4,221039,309274,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0388294,47.24908267,6161.03799,214378
sg:06973a59ec5e49a3ab528f7835ffb491,423074,100592,5.3033E+11,4,2020/4/27,Seattle,WA,-122.095549,47.24312595,12200.53898,6766036
sg:44436be464254a949ff291bb539a5a78,423073,84287,5.3033E+11,4,2020/4/27,Seattle,WA,-122.095549,47.24312595,9299.534807,1194215
sg:8f145a82f9e24de8bc3db98b2e93ae3a,96904,179694,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1474589,47.32593459,33273.76955,139119
sg:f0a3f475a250473a806affe1a86a80b4,96903,13371,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1474589,47.32593459,34232.15135,6429
sg:1f6b304de0774570a2c446860ae305c2,440083,204221,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1412411,47.30860047,31559.18467,3868893
sg:8de883a9f3774fb59096f4385905df9b,78676,405937,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1100007,47.28926485,6724.302564,6113596
sg:f4053ec0e93f45faabab0dbf1f43f682,78675,109975,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1100007,47.28926485,15871.36981,1212982
sg:36d36a3e354c4eb89aa618d86cfbd3cb,154669,80325,5.3033E+11,5,2020/4/27,Seattle,WA,-122.1616012,47.33317934,2077.814486,222582
sg:6e344831351d44e89d69391079676321,154668,119585,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1616012,47.33317934,5147.634901,144741
sg:9d59a2447726418fbffd05c5fddd1232,154667,257172,5.3033E+11,4,2020/4/27,Auburn,WA,-122.1616012,47.33317934,3791.810924,732826
sg:ce7489f47de240ed91105caea8935488,154666,10615,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1616012,47.33317934,4143.936113,490425
sg:cef59282cbaf49bd958879d228f7b28b,154665,204937,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1616012,47.33317934,9052.620138,10943
sg:e4e4a156bd71442c9118b168b38cce83,154664,200887,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1616012,47.33317934,3973.778909,50889
sg:069a68219fa2401e9da1ac11f2ad871f,328975,191773,5.3033E+11,5,2020/4/27,Seattle,WA,-122.1923614,47.32501896,940.3468108,49325
sg:a36c18a0bc85421f9269ffb0fd745c35,328974,340009,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1923614,47.32501896,6508.035092,948923
sg:044eef8760ab4d45be9e41dfc40be696,244813,205980,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1905887,47.3194266,465.0906987,441584
sg:276ed9f5e80d4de6aaa8b3e6ee9c975d,244812,206104,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1905887,47.3194266,5135.565581,5502930
sg:36d36a3e354c4eb89aa618d86cfbd3cb,244811,80329,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1905887,47.3194266,996.9384876,222582
sg:76e37a35997348a982b66dc78a2fa40b,244810,219078,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1905887,47.3194266,33634.46244,208983
sg:c952da0992884c22961168c6eba058a5,244809,80960,5.3033E+11,4,2020/4/27,Omak,WA,-122.1905887,47.3194266,234298.2012,120654
sg:8eb84c68dcb44a21ba2f6a4adadaeb25,360091,57516,5.3033E+11,4,2020/4/27,Seattle,WA,-122.183288,47.31047267,2078.041413,77263
sg:c5722f8b458f4c38b2c4a3b044ca6f56,256151,38357,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1909402,47.31262286,5389.006907,211368
sg:1af3251d8a424c8cb46756ff76153bcc,339591,4198,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1778759,47.31830493,16178.00295,337180
sg:36d36a3e354c4eb89aa618d86cfbd3cb,339590,80327,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1778759,47.31830493,43.46089746,222582
sg:9d59a2447726418fbffd05c5fddd1232,339589,257175,5.3033E+11,4,2020/4/27,Auburn,WA,-122.1778759,47.31830493,2991.52195,732826
sg:0d159ad8f2ad447b896f384ecf44dbfc,246437,100634,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0687267,47.20690227,6110.298892,60908
sg:c8ccf054324f4409a9b183efd17e6336,246436,389541,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0687267,47.20690227,8251.76855,8149363
sg:d21f8c899d2e4477a5017c33bf9508e4,221033,309271,5.3033E+11,5,2020/4/27,Seattle,WA,-122.0109267,47.19566096,213.9238525,214378
sg:1801cec73303430e9fb5d1e741efb105,442952,142850,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0143677,47.18382822,4366.006264,600151
sg:7737bbf60f9c4048aaedfb1021e03e4a,384578,44585,5.3033E+11,4,2020/4/27,Seattle,WA,-121.9905193,47.19535198,498.6054841,16094
sg:616efba2b1b14931b4c7f2a6b4b33c77,403621,108453,5.3033E+11,4,2020/4/27,Seattle,WA,-122.000883,47.19615525,3233.692768,403342
sg:b0437de65e524c4592719d85d27d7cd8,269617,357315,5.3033E+11,4,2020/4/27,Seattle,WA,-121.9789824,47.21057195,71995.85612,48330
sg:b3faa57565974190a103139ab53dfbfe,269616,53238,5.3033E+11,4,2020/4/27,Seattle,WA,-121.9789824,47.21057195,2732.278294,110807
sg:b51b2b91b85f4296b2660a03625870f3,269615,292688,5.3033E+11,5,2020/4/27,Seattle,WA,-121.9789824,47.21057195,920.6484641,237791
sg:bfd1673efc4541c5b3dd3763e83a56dc,269614,289082,5.3033E+11,4,2020/4/27,Seattle,WA,-121.9789824,47.21057195,59926.07973,214931
sg:08a13830e9334a77888c510cfba077e1,447991,294141,5.3033E+11,5,2020/4/27,Seattle,WA,-122.0052935,47.20962591,473.4249566,192934
sg:0b4fddd3b3d64641b93591286bd8ebba,325296,246572,5.3033E+11,4,2020/4/27,Seattle,WA,-121.9976602,47.20312338,169.3929165,71854
sg:0d159ad8f2ad447b896f384ecf44dbfc,325295,100635,5.3033E+11,4,2020/4/27,Seattle,WA,-121.9976602,47.20312338,712.294523,60908
sg:a59bfb21f8754147a614395d503b2ff0,325294,34613,5.3033E+11,4,2020/4/27,Lynnwood,WA,-121.9976602,47.20312338,69988.53373,230027
sg:3c98a1af1ad64d118cfee665150b95fb,221038,158058,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0087217,47.20299314,45117.19672,1718910
sg:99cbdc9dbd4041168c7ae55469519ef8,221037,202930,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0087217,47.20299314,27692.2332,1701122
sg:d21f8c899d2e4477a5017c33bf9508e4,221036,309273,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0087217,47.20299314,816.8491392,214378
sg:1eb36cd22c4e4e6ab53061753254e239,440342,339651,5.3033E+11,4,2020/4/27,Seattle,WA,-121.9013049,47.37234149,27421.4848,2308190
sg:ae49eaa252cd4d38981f92dace641c18,159165,89931,5.3033E+11,4,2020/4/27,Seattle,WA,-121.855722,47.31429187,58125.71424,117487
sg:e3d54cf2fea341ceb2619dad04341604,159164,424240,5.3033E+11,4,2020/4/27,Seattle,WA,-121.855722,47.31429187,10661.79563,1849861
sg:06973a59ec5e49a3ab528f7835ffb491,448528,100593,5.3033E+11,4,2020/4/27,Seattle,WA,-121.9472771,47.28409061,1435.511977,6766036
sg:261c2c4ab90b49c18d950162f503c725,18369,141052,5.3033E+11,4,2020/4/27,Seattle,WA,-121.9453338,47.17070389,46825.97252,28457308
sg:75468104263b4d83806bc86f7962632b,18368,419983,5.3033E+11,4,2020/4/27,Seattle,WA,-121.9453338,47.17070389,50072.55213,212946
sg:dc4128af4be14932b369aaa986ecfdf6,18367,372939,5.3033E+11,4,2020/4/27,Seattle,WA,-121.9453338,47.17070389,29845.09233,4335233
sg:fd92f5e9cdcb4521884867b3cb167fcd,18366,193036,5.3033E+11,5,2020/4/27,Seattle,WA,-121.9453338,47.17070389,2825.856349,1107008
sg:12f6a2d93ab94a5f989a245c41a3579c,254498,118551,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0665675,47.33264157,22264.93321,299661
sg:c603dd58807e4e6b9f6b5fc23788391c,254497,16230,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0665675,47.33264157,6573.366678,681856
sg:1a80268a43c74215b650a2d9fe9b4b07,442016,91389,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0874518,47.32498946,19491.38646,535920
sg:1801cec73303430e9fb5d1e741efb105,442951,142849,5.3033E+11,4,2020/4/27,Seattle,WA,-122.110026,47.33399623,18902.62561,600151
sg:1a80268a43c74215b650a2d9fe9b4b07,159171,91392,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0041679,47.34310831,21451.0348,535920
sg:7386c43b9ffc45c395fb99e9cea3c3ee,159170,357992,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0041679,47.34310831,42795.07443,2175059
sg:86efc5d2e6ad4ddba59467410c8381f7,159169,388462,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0041679,47.34310831,22467.67848,179183
sg:ab6089fa32a341b9a57da1fe189c2605,159168,122759,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0041679,47.34310831,3242.683571,260815
sg:bce8e6d5a9e549b89b0f66ffeb178d40,159167,75703,5.3033E+11,5,2020/4/27,Seattle,WA,-122.0041679,47.34310831,5110.896176,5040047
sg:e3d54cf2fea341ceb2619dad04341604,159166,424241,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0041679,47.34310831,2312.140601,1849861
sg:0cd1caa1728a4610be367b2b345a68cb,221035,187447,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0021459,47.29786203,44561.15253,17018128
sg:d21f8c899d2e4477a5017c33bf9508e4,221034,309272,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0021459,47.29786203,11311.28583,214378
sg:bce8e6d5a9e549b89b0f66ffeb178d40,276959,75704,5.3033E+11,4,2020/4/27,Seattle,WA,-121.9940389,47.36367225,4031.694414,5040047
sg:1c28c0c532004a8eb494a651b3b8ca97,12983,82116,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0397238,47.34861174,9120.14259,237633
sg:25370f1d5fe74c5393cf9cfc4ed1b80c,12982,299201,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0397238,47.34861174,34350.97449,391835
sg:563129897c204432a8e16247fce2de44,12981,102618,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0397238,47.34861174,30518.27613,5362957
sg:7c77d64d0c6c46dd823abe75700f200c,12980,262853,5.3033E+11,4,2020/4/27,Maple Valley,WA,-122.0397238,47.34861174,1591.973927,13305
sg:acc720f2bcf8486cb921318cf84477af,12979,143343,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0397238,47.34861174,13468.32277,228589
sg:e087c5bb6afb477ea3aa84f8baa5df51,12978,271879,5.3033E+11,4,2020/4/27,Lakewood,WA,-122.0397238,47.34861174,40613.06405,2039678
sg:fe4b5e073d5e42c78513994121c96402,12977,267652,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0397238,47.34861174,2927.71627,6233458
sg:7c77d64d0c6c46dd823abe75700f200c,379927,262854,5.3033E+11,4,2020/4/27,Maple Valley,WA,-122.0288585,47.35485224,520.0690118,13305
sg:4a451b0c1434469e98e0a15207bb2443,221444,76114,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0264838,47.34963893,9118.62793,1259905
sg:5f08faa7230140b8ad3593cd105aac01,221443,426567,5.3033E+11,4,2020/4/27,Renton,WA,-122.0264838,47.34963893,19329.94702,67216
sg:d1f0eda5f13c4a69aa91a288ca702ab8,221442,28328,5.3033E+11,4,2020/4/27,Gig Harbor,WA,-122.0264838,47.34963893,41997.90017,93161
sg:36d36a3e354c4eb89aa618d86cfbd3cb,351129,80328,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0385939,47.32885961,10576.05622,222582
sg:9558d1bd52c045bc9efc496231c79a5e,351128,291628,5.3033E+11,4,2020/4/27,Bellingham,WA,-122.0385939,47.32885961,157341.0237,5964125
sg:e3d54cf2fea341ceb2619dad04341604,159172,424242,5.3033E+11,4,2020/4/27,Seattle,WA,-122.0584268,47.3127569,7620.014462,1849861
sg:69e6e8b97e2c4065aca6fa909fc4506a,396507,398767,5.3033E+11,6,2020/4/27,Seattle,WA,-122.0220534,47.32851817,26676.55457,427180
sg:253d8f19481e4c90b36e4e4d56f03509,270376,46983,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1530882,47.36642021,6922.17118,548733
sg:36d36a3e354c4eb89aa618d86cfbd3cb,270375,80331,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1530882,47.36642021,5695.498041,222582
sg:bce8e6d5a9e549b89b0f66ffeb178d40,270374,75705,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1530882,47.36642021,8715.264965,5040047
sg:bf8c823ff2de49568601070c5b78dbd2,270373,311163,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1530882,47.36642021,7707.702384,1319123
sg:cbeb84a661ba45b8a68ba36e7a75c9c9,236524,101243,5.3033E+11,5,2020/4/27,Seattle,WA,-122.1427149,47.3796883,1248.92602,34331
sg:c603dd58807e4e6b9f6b5fc23788391c,161078,16226,5.3033E+11,9,2020/4/27,Seattle,WA,-122.1403258,47.36580316,744.1215789,681856
sg:e34cd724016f4bf29fd556bfbed346af,161077,49575,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1403258,47.36580316,12180.88192,117863
sg:5262688db5cd40a5909fd3bb7bab4377,159175,287915,5.3033E+11,6,2020/4/27,Seattle,WA,-122.1583885,47.36237115,13568.93772,830668
sg:c603dd58807e4e6b9f6b5fc23788391c,159174,16227,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1583885,47.36237115,1130.295003,681856
sg:e3d54cf2fea341ceb2619dad04341604,159173,424243,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1583885,47.36237115,13351.60906,1849861
sg:0cb90e0505864b89ac95eda0d7259774,254496,233984,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1581046,47.37909972,12535.23958,2711465
sg:1f6b304de0774570a2c446860ae305c2,254495,204219,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1581046,47.37909972,32859.31584,3868893
sg:c603dd58807e4e6b9f6b5fc23788391c,254494,16229,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1581046,47.37909972,2416.482078,681856
sg:e2dc11a4d08848058c014a100f012df0,147790,236379,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1330611,47.34933671,32617.74047,247670
sg:e66473388f5a4e8880e696039dc67c32,147789,397398,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1330611,47.34933671,29446.5643,222285
sg:cd08397a263d44d2997241c6d196ad21,233538,120591,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1439792,47.35546179,9487.294732,365208
sg:0d553cbb10be4d0f8eef5aabe8f60c36,163134,439087,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1575416,47.35073154,37285.33004,12598200
sg:10efd62801ff4077968c6edc7acb606c,163133,343923,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1575416,47.35073154,11029.06104,818638
sg:1c28c0c532004a8eb494a651b3b8ca97,163132,82112,5.3033E+11,6,2020/4/27,Seattle,WA,-122.1575416,47.35073154,718.5764594,237633
sg:4a451b0c1434469e98e0a15207bb2443,163131,76113,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1575416,47.35073154,995.464649,1259905
sg:502f1ccd8cd4455885556588f46468fc,163130,154020,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1575416,47.35073154,5790.001609,275339
sg:5529809c2b054ab6a599983bdbd5c194,163129,352888,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1575416,47.35073154,647.6525575,66471
sg:c603dd58807e4e6b9f6b5fc23788391c,163128,16228,5.3033E+11,4,2020/4/27,Seattle,WA,-122.1575416,47.35073154,1420.458707,681856
