safegraph_place_id,X,Unnamed..0,visitor_home_cbgs,visitor_count,date,latitude,longitude,city,region,x,y,dist.meters.,area_square_feet
sg:261c2c4ab90b49c18d950162f503c725,782366,405049,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.4797621,47.19351063,13307.50034,28457308
sg:261c2c4ab90b49c18d950162f503c725,216897,405036,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.5732043,47.15259822,17611.92896,28457308
sg:261c2c4ab90b49c18d950162f503c725,804273,404987,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.5631938,47.37994021,8359.402633,28457308
sg:261c2c4ab90b49c18d950162f503c725,222657,405108,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.499738,47.22260261,9790.384146,28457308
sg:261c2c4ab90b49c18d950162f503c725,135299,404949,530531000000 ,5,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.2109118,47.09434761,33905.21974,28457308
sg:261c2c4ab90b49c18d950162f503c725,342157,405112,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.4176561,47.12947129,21616.23595,28457308
sg:261c2c4ab90b49c18d950162f503c725,37820,405067,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.4889318,47.12904759,20161.84591,28457308
sg:261c2c4ab90b49c18d950162f503c725,223027,405041,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.3469801,47.12907063,24263.22945,28457308
sg:261c2c4ab90b49c18d950162f503c725,102380,405057,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.5109051,47.27782547,3673.476177,28457308
sg:261c2c4ab90b49c18d950162f503c725,850336,404938,530531000000 ,8,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.462887,47.26049778,7338.926474,28457308
sg:261c2c4ab90b49c18d950162f503c725,286293,405090,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.4471637,47.21184892,12411.14234,28457308
sg:261c2c4ab90b49c18d950162f503c725,102377,405085,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.5008659,47.30301886,2269.598283,28457308
sg:261c2c4ab90b49c18d950162f503c725,220988,404996,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.6044054,47.129424,20665.89988,28457308
sg:261c2c4ab90b49c18d950162f503c725,222946,405002,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.3914766,46.99080559,36818.53313,28457308
sg:261c2c4ab90b49c18d950162f503c725,508432,404936,530531000000 ,9,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.5320201,47.31037821,287.4804036,28457308
sg:261c2c4ab90b49c18d950162f503c725,249594,405074,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.2591975,47.06346721,34079.45116,28457308
sg:261c2c4ab90b49c18d950162f503c725,249600,405123,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.5211192,47.22097013,9725.053854,28457308
sg:261c2c4ab90b49c18d950162f503c725,530704,405005,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.5422269,47.20959409,11006.90067,28457308
sg:261c2c4ab90b49c18d950162f503c725,369615,405068,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.430138,47.21746253,12603.13326,28457308
sg:261c2c4ab90b49c18d950162f503c725,458173,405080,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.5879298,47.29242441,4729.297576,28457308
sg:261c2c4ab90b49c18d950162f503c725,704710,405110,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.4283949,47.11274662,23053.80614,28457308
sg:261c2c4ab90b49c18d950162f503c725,221909,404939,530531000000 ,7,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.670809,47.10416162,25075.28231,28457308
sg:261c2c4ab90b49c18d950162f503c725,508426,405046,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.5263117,47.20516121,11463.16523,28457308
sg:261c2c4ab90b49c18d950162f503c725,85437,405070,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.3351467,47.10370536,27106.09454,28457308
sg:261c2c4ab90b49c18d950162f503c725,199179,404978,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.4980076,47.20155938,12103.29549,28457308
sg:261c2c4ab90b49c18d950162f503c725,85193,405092,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.4451283,47.22688895,11087.63728,28457308
sg:261c2c4ab90b49c18d950162f503c725,39519,405040,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.2985095,47.13933521,25684.4376,28457308
sg:261c2c4ab90b49c18d950162f503c725,85412,405116,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.49079,47.19087076,13380.04808,28457308
sg:261c2c4ab90b49c18d950162f503c725,165749,404972,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.2593292,47.10619037,30409.24309,28457308
sg:261c2c4ab90b49c18d950162f503c725,401978,405103,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.5837875,47.36413083,7430.275651,28457308
sg:261c2c4ab90b49c18d950162f503c725,179065,405038,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.2620747,47.1578795,26281.10472,28457308
sg:261c2c4ab90b49c18d950162f503c725,755115,404966,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.5194487,47.27628323,3639.512223,28457308
sg:261c2c4ab90b49c18d950162f503c725,222610,405053,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.5529954,47.21918148,10054.63689,28457308
sg:261c2c4ab90b49c18d950162f503c725,684285,404959,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.2734202,47.15060235,26159.9552,28457308
sg:261c2c4ab90b49c18d950162f503c725,426767,405118,530531000000 ,4,2019/4/29,47.308241,-122.52988,Seattle,WA,-122.4198084,47.09005815,25650.27295,28457308
sg:26d48df528284895b719396f5639ac75,604834,636441,530531000000 ,4,2019/4/29,47.202677,-122.242153,Sumner,WA,-122.2206674,47.20037287,1647.983717,19525
sg:276ed9f5e80d4de6aaa8b3e6ee9c975d,135268,340455,530531000000 ,4,2019/4/29,47.362074,-122.216697,Seattle,WA,-122.3403758,47.08746797,31934.04504,5502930
sg:2942d178c25d45ce9184546c45e6b713,221181,167208,530531000000 ,4,2019/4/29,47.478467,-122.362484,Seattle,WA,-122.0641915,46.98102321,59738.96991,9163647
sg:2942d178c25d45ce9184546c45e6b713,199178,167211,530531000000 ,4,2019/4/29,47.478467,-122.362484,Seattle,WA,-122.4980076,47.20155938,32444.79532,9163647
sg:2942d178c25d45ce9184546c45e6b713,704721,167204,530531000000 ,4,2019/4/29,47.478467,-122.362484,Seattle,WA,-122.401836,47.20261979,30811.84853,9163647
sg:297bd431540c489e8117a3b6c3854f85,542562,395472,530531000000 ,4,2019/4/29,47.523617,-121.934307,Preston,WA,-122.6041711,47.32017587,55374.50843,632272
sg:297bd431540c489e8117a3b6c3854f85,849018,395444,530531000000 ,4,2019/4/29,47.523617,-121.934307,Preston,WA,-122.4685714,47.25270823,50342.46968,632272
sg:297bd431540c489e8117a3b6c3854f85,221180,395466,530531000000 ,4,2019/4/29,47.523617,-121.934307,Preston,WA,-122.0641915,46.98102321,61119.23401,632272
sg:2a4e6a43c2234041920f55f160b7190f,401985,170169,530531000000 ,4,2019/4/29,47.345754,-122.578879,Gig Harbor,WA,-122.5535791,47.3532757,2086.529523,66599
sg:2b0c661cd93a4944825d2545d4c5e00e,388322,573077,530531000000 ,4,2019/4/29,47.704549,-122.215681,Kirkland,WA,-122.5712958,47.28762048,53541.52452,598622
sg:2b852daabd164029ad3356d9642acd4b,306521,492077,530531000000 ,4,2019/4/29,47.276185,-122.465618,Tacoma,WA,-122.5620396,47.22390591,9330.539003,1762
sg:2b852daabd164029ad3356d9642acd4b,221367,492068,530531000000 ,4,2019/4/29,47.276185,-122.465618,Tacoma,WA,-122.4526556,47.27901095,1029.846931,1762
sg:2b852daabd164029ad3356d9642acd4b,848177,492067,530531000000 ,4,2019/4/29,47.276185,-122.465618,Tacoma,WA,-122.4231339,47.14227365,15231.51644,1762
sg:2b852daabd164029ad3356d9642acd4b,704728,492076,530531000000 ,4,2019/4/29,47.276185,-122.465618,Tacoma,WA,-122.5214847,47.26098662,4552.817274,1762
sg:2b852daabd164029ad3356d9642acd4b,799606,492075,530531000000 ,4,2019/4/29,47.276185,-122.465618,Tacoma,WA,-122.4963303,47.26037976,2913.629521,1762
sg:2b852daabd164029ad3356d9642acd4b,85411,492064,530531000000 ,5,2019/4/29,47.276185,-122.465618,Tacoma,WA,-122.49079,47.19087076,9674.479993,1762
sg:2b852daabd164029ad3356d9642acd4b,221337,492074,530531000000 ,4,2019/4/29,47.276185,-122.465618,Tacoma,WA,-122.4174543,47.21996384,7236.173133,1762
sg:2b852daabd164029ad3356d9642acd4b,458182,492072,530531000000 ,4,2019/4/29,47.276185,-122.465618,Tacoma,WA,-122.6285618,47.28425636,12360.52647,1762
sg:2b852daabd164029ad3356d9642acd4b,704744,492073,530531000000 ,4,2019/4/29,47.276185,-122.465618,Tacoma,WA,-122.4084218,47.16230557,13381.27099,1762
sg:2b852daabd164029ad3356d9642acd4b,85483,492070,530531000000 ,4,2019/4/29,47.276185,-122.465618,Tacoma,WA,-122.4687,47.24641095,3318.366057,1762
sg:2b852daabd164029ad3356d9642acd4b,542580,492071,530531000000 ,4,2019/4/29,47.276185,-122.465618,Tacoma,WA,-122.5930657,47.33766846,11815.50709,1762
sg:2bd05c06c641490c83cb94e25d37f8f6,681838,774997,530531000000 ,4,2019/4/29,47.139714,-122.442005,Parkland,WA,-122.448631,47.16745919,3125.202112,13305
sg:2bee2d58e6724194bede7fe6d8f0f14b,848046,28129,530531000000 ,4,2019/4/29,48.285023,-122.655175,Oak Harbor,WA,-122.3111752,47.18630914,124855.4393,1407986
sg:2c03b264075a4fc3b9fc0c725f7f7f06,249610,173583,530531000000 ,4,2019/4/29,47.006989,-124.164952,Ocean Shores,WA,-122.5316882,47.23177024,126434.1405,748
sg:2c39ea376252412e81bd6cfbfa267d96,222489,194694,530531000000 ,4,2019/4/29,47.607101,-122.342089,Seattle,WA,-122.3124154,47.10225579,56172.31183,74557
sg:2c39ea376252412e81bd6cfbfa267d96,222853,194590,530531000000 ,8,2019/4/29,47.607101,-122.342089,Seattle,WA,-122.3425931,47.1583247,49894.20171,74557
sg:2c39ea376252412e81bd6cfbfa267d96,85435,194668,530531000000 ,4,2019/4/29,47.607101,-122.342089,Seattle,WA,-122.3351467,47.10370536,55968.86239,74557
sg:2c39ea376252412e81bd6cfbfa267d96,165723,194697,530531000000 ,4,2019/4/29,47.607101,-122.342089,Seattle,WA,-122.3466783,47.14739291,51110.69092,74557
sg:2c39ea376252412e81bd6cfbfa267d96,189043,194595,530531000000 ,5,2019/4/29,47.607101,-122.342089,Seattle,WA,-122.5248172,47.26847356,40092.2373,74557
sg:2c605043b45646349c10f5575d3e9074,488086,490591,530531000000 ,4,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.3541275,47.04679311,12707.77835,177349
sg:2c605043b45646349c10f5575d3e9074,604879,490598,530531000000 ,4,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.273753,47.0341893,8754.96278,177349
sg:2c605043b45646349c10f5575d3e9074,684284,490589,530531000000 ,4,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.2734202,47.15060235,8002.922639,177349
sg:2c605043b45646349c10f5575d3e9074,39536,490585,530531000000 ,4,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.3007646,47.10432977,7426.700098,177349
sg:2c605043b45646349c10f5575d3e9074,288227,490577,530531000000 ,9,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.2320726,47.11471856,2950.865022,177349
sg:2c605043b45646349c10f5575d3e9074,408745,490578,530531000000 ,8,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.1942833,47.09015161,1010.887868,177349
sg:2c605043b45646349c10f5575d3e9074,39502,490597,530531000000 ,4,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.2618219,47.17711228,9975.850667,177349
sg:2c605043b45646349c10f5575d3e9074,135298,490579,530531000000 ,8,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.2109118,47.09434761,613.1785434,177349
sg:2c605043b45646349c10f5575d3e9074,37808,490588,530531000000 ,4,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.5325873,47.1721084,26331.78597,177349
sg:2c605043b45646349c10f5575d3e9074,408729,490580,530531000000 ,7,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.117145,47.08346037,6724.923039,177349
sg:2c605043b45646349c10f5575d3e9074,221179,490581,530531000000 ,6,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.0641915,46.98102321,16658.10641,177349
sg:2c605043b45646349c10f5575d3e9074,774781,490583,530531000000 ,4,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.4259444,47.10847157,16930.73605,177349
sg:2c605043b45646349c10f5575d3e9074,581933,490596,530531000000 ,4,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.1747722,47.1619397,7579.251912,177349
sg:2c605043b45646349c10f5575d3e9074,840150,490587,530531000000 ,4,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.139226,47.14254575,7061.94397,177349
sg:2c605043b45646349c10f5575d3e9074,240930,490584,530531000000 ,4,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.3014935,47.09071845,7463.177026,177349
sg:2c605043b45646349c10f5575d3e9074,638514,490590,530531000000 ,4,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.2101696,47.07743282,2195.42491,177349
sg:2c605043b45646349c10f5575d3e9074,39490,490593,530531000000 ,4,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.2279024,47.04128888,6427.094651,177349
sg:2c605043b45646349c10f5575d3e9074,249593,490576,530531000000 ,10,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.2591975,47.06346721,5608.711877,177349
sg:2c605043b45646349c10f5575d3e9074,39555,490575,530531000000 ,17,2019/4/29,47.096661,-122.20358,Seattle,WA,-122.2114061,47.10698483,1292.3725,177349
sg:2ca58314d7f54e84b7866c109dcb0317,108818,628968,530531000000 ,4,2019/4/29,47.299569,-122.405037,Seattle,WA,-122.2878763,47.12564927,21275.20558,847134
sg:2ca58314d7f54e84b7866c109dcb0317,222099,628963,530531000000 ,4,2019/4/29,47.299569,-122.405037,Seattle,WA,-122.4612222,47.26703478,5581.25587,847134
sg:2ca58314d7f54e84b7866c109dcb0317,704568,628961,530531000000 ,4,2019/4/29,47.299569,-122.405037,Seattle,WA,-122.5641804,47.21443767,15319.11209,847134
sg:2ca58314d7f54e84b7866c109dcb0317,508425,628966,530531000000 ,4,2019/4/29,47.299569,-122.405037,Seattle,WA,-122.5263117,47.20516121,13944.10552,847134
sg:2ca58314d7f54e84b7866c109dcb0317,674337,628962,530531000000 ,4,2019/4/29,47.299569,-122.405037,Seattle,WA,-122.7093352,47.34672163,23593.55002,847134
sg:2ca58314d7f54e84b7866c109dcb0317,763528,628975,530531000000 ,4,2019/4/29,47.299569,-122.405037,Seattle,WA,-122.4376061,47.19499596,11884.55482,847134
sg:2d1db32052fe4d6fb85e0f0f676eb577,85383,686782,530531000000 ,4,2019/4/29,47.202565,-122.533609,Seattle,WA,-122.5415676,47.20318861,606.9796392,22631
sg:2d326a3454014f7193ed582ee3f1ddd8,102376,820962,530531000000 ,4,2019/4/29,47.574119,-122.628823,Bremerton,WA,-122.5008659,47.30301886,31648.45627,729931
sg:2d326a3454014f7193ed582ee3f1ddd8,342156,820967,530531000000 ,4,2019/4/29,47.574119,-122.628823,Bremerton,WA,-122.4176561,47.12947129,51945.73732,729931
sg:2e4c60f82b04485689e09547864638bd,597551,728515,530531000000 ,4,2019/4/29,47.611018,-122.337062,Seattle,WA,-122.0909751,47.1687692,52561.82311,20620
sg:2e4c60f82b04485689e09547864638bd,288128,728495,530531000000 ,4,2019/4/29,47.611018,-122.337062,Seattle,WA,-122.3161162,47.1147684,55194.67941,20620
sg:2e4c60f82b04485689e09547864638bd,189036,728517,530531000000 ,4,2019/4/29,47.611018,-122.337062,Seattle,WA,-122.437743,47.24014828,41926.86903,20620
sg:2e4c60f82b04485689e09547864638bd,134955,728513,530531000000 ,4,2019/4/29,47.611018,-122.337062,Seattle,WA,-122.1973167,47.25105824,41385.39889,20620
sg:2ebbba47ebd041729903eac0088873ae,846936,795475,530531000000 ,5,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5407649,47.24818051,2766.2309,515966
sg:2ebbba47ebd041729903eac0088873ae,286314,795489,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.4977009,47.25271984,4998.188081,515966
sg:2ebbba47ebd041729903eac0088873ae,222278,795484,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.4583402,47.22706283,6821.105541,515966
sg:2ebbba47ebd041729903eac0088873ae,249609,795479,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5316882,47.23177024,1535.557599,515966
sg:2ebbba47ebd041729903eac0088873ae,704592,795490,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5411409,47.21715395,918.3852346,515966
sg:2ebbba47ebd041729903eac0088873ae,221360,795470,530531000000 ,10,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5123239,47.21312485,2972.237638,515966
sg:2ebbba47ebd041729903eac0088873ae,85382,795480,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5415676,47.20318861,2350.574111,515966
sg:2ebbba47ebd041729903eac0088873ae,85182,795472,530531000000 ,8,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5305945,47.22322979,1341.135358,515966
sg:2ebbba47ebd041729903eac0088873ae,39473,795471,530531000000 ,10,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5453246,47.22487266,252.0190008,515966
sg:2ebbba47ebd041729903eac0088873ae,704587,795478,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5411461,47.23258034,1112.67426,515966
sg:2ebbba47ebd041729903eac0088873ae,508407,795477,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5607806,47.15893722,7276.470731,515966
sg:2ebbba47ebd041729903eac0088873ae,508424,795474,530531000000 ,5,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5263117,47.20516121,2660.352045,515966
sg:2ebbba47ebd041729903eac0088873ae,458194,795487,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.6143229,47.27737904,7774.018147,515966
sg:2ebbba47ebd041729903eac0088873ae,704567,795486,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5641804,47.21443767,1594.075937,515966
sg:2ebbba47ebd041729903eac0088873ae,249559,795482,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5541195,47.23292913,1103.935757,515966
sg:2ebbba47ebd041729903eac0088873ae,185913,795485,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5378292,47.14037427,9312.004681,515966
sg:2ebbba47ebd041729903eac0088873ae,221653,795473,530531000000 ,7,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5495455,47.23870643,1656.555413,515966
sg:2ebbba47ebd041729903eac0088873ae,846938,795476,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5424412,47.17270207,5701.436352,515966
sg:2ebbba47ebd041729903eac0088873ae,846940,795481,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5111655,47.15251627,8412.57092,515966
sg:2ebbba47ebd041729903eac0088873ae,634661,795488,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5850668,47.16835573,6768.167603,515966
sg:2ebbba47ebd041729903eac0088873ae,530703,795483,530531000000 ,4,2019/4/29,47.223831,-122.54828,Seattle,WA,-122.5422269,47.20959409,1647.862519,515966
sg:2ecfcceaa8ed48668239abc6bc1b3882,727592,26111,530531000000 ,5,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.5631526,47.29365508,8464.345592,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,845257,26113,530531000000 ,5,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.6645723,47.39277536,5189.989458,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,618976,26106,530531000000 ,7,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.6397377,47.26227753,9673.663534,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,85360,26117,530531000000 ,4,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.6002212,47.29738263,6492.891619,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,286309,26114,530531000000 ,5,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.6293639,47.34060652,1236.303997,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,465824,26127,530531000000 ,4,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.6485414,47.30252981,5242.447564,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,249572,26102,530531000000 ,16,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.6057775,47.36579205,3144.839265,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,458190,26120,530531000000 ,4,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.6810477,47.31398301,5022.78447,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,458172,26119,530531000000 ,4,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.5879298,47.29242441,7430.924173,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,465826,26129,530531000000 ,4,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.5896593,47.31210937,5597.061249,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,458181,26133,530531000000 ,4,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.6285618,47.28425636,7278.01806,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,674336,26131,530531000000 ,4,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.7093352,47.34672163,5278.029325,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,465812,26112,530531000000 ,5,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.6275103,47.31576413,3837.331625,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,542579,26124,530531000000 ,4,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.5930657,47.33766846,3745.290183,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,542572,26104,530531000000 ,10,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.6490001,47.35758297,1164.549833,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,401977,26132,530531000000 ,4,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.5837875,47.36413083,4526.926747,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,542554,26115,530531000000 ,5,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.678893,47.2859951,7638.610245,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,804272,26126,530531000000 ,4,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.5631938,47.37994021,6701.54248,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,458161,26116,530531000000 ,4,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.5561196,47.29625349,8635.983935,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,772861,26107,530531000000 ,7,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.668292,47.37166744,3300.399142,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,830699,26105,530531000000 ,8,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.5987021,47.39632938,6073.366775,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,401984,26103,530531000000 ,10,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.5535791,47.3532757,6513.439105,4234088
sg:2ecfcceaa8ed48668239abc6bc1b3882,458193,26110,530531000000 ,5,2019/4/29,47.349289,-122.639586,Gig Harbor,WA,-122.6143229,47.27737904,8219.754628,4234088
sg:2fa3084665fa409ea8fb667e72a20e19,286308,253448,530531000000 ,4,2019/4/29,47.24227,-122.499421,Tacoma,WA,-122.6293639,47.34060652,14701.52142,9553
sg:2fa3084665fa409ea8fb667e72a20e19,508401,253447,530531000000 ,4,2019/4/29,47.24227,-122.499421,Tacoma,WA,-122.4779518,47.20372113,4583.787136,9553
sg:2ff339d2e7ce4be390350f88b66a0942,767442,115030,530531000000 ,4,2019/4/29,47.590454,-122.225689,Mercer Island,WA,-122.1527979,47.1638484,47747.60406,2376643
sg:317df41de8604510b641ae7a0ebcf4f0,85227,718130,530531000000 ,4,2019/4/29,47.739352,-122.330449,Seattle,WA,-122.4801003,47.2193972,58898.80784,940854
sg:31c584098ba44a609f201a3e6e04f879,288226,709971,530531000000 ,4,2019/4/29,47.098144,-122.205767,Seattle,WA,-122.2320726,47.11471856,2717.023965,60283
sg:31c584098ba44a609f201a3e6e04f879,845859,709970,530531000000 ,4,2019/4/29,47.098144,-122.205767,Seattle,WA,-122.206887,46.96729273,14547.17865,60283
sg:31c584098ba44a609f201a3e6e04f879,39489,709975,530531000000 ,4,2019/4/29,47.098144,-122.205767,Seattle,WA,-122.2279024,47.04128888,6540.508617,60283
sg:31c584098ba44a609f201a3e6e04f879,221178,709973,530531000000 ,4,2019/4/29,47.098144,-122.205767,Seattle,WA,-122.0641915,46.98102321,16890.96553,60283
sg:31c584098ba44a609f201a3e6e04f879,39554,709972,530531000000 ,4,2019/4/29,47.098144,-122.205767,Seattle,WA,-122.2114061,47.10698483,1072.033279,60283
sg:322ed594bab341b19125737c57f9380a,249604,620415,530531000000 ,4,2019/4/29,47.692114,-122.401664,Seattle,WA,-122.5288629,47.25436043,49604.98444,2836078
sg:3272a0a8da17408c9f1eecb042012567,221533,633666,530531000000 ,4,2019/4/29,47.520416,-120.460847,Cashmere,WA,-122.1903616,47.16078169,136677.1347,29310
sg:3385b1843f284581904b49fc93c249b7,734012,99273,530531000000 ,4,2019/4/29,47.405517,-122.664283,Seattle,WA,-122.7259341,47.39182244,4896.663067,1826959
sg:3385b1843f284581904b49fc93c249b7,845256,99274,530531000000 ,4,2019/4/29,47.405517,-122.664283,Seattle,WA,-122.6645723,47.39277536,1416.765931,1826959
sg:3385b1843f284581904b49fc93c249b7,465823,99277,530531000000 ,4,2019/4/29,47.405517,-122.664283,Seattle,WA,-122.6485414,47.30252981,11511.4854,1826959
sg:33d6855b443d4fe7b780f2e963c3f891,249558,597960,530531000000 ,4,2019/4/29,47.441586,-122.116312,Seattle,WA,-122.5541195,47.23292913,40409.60981,3838173
sg:33d6855b443d4fe7b780f2e963c3f891,324860,597981,530531000000 ,4,2019/4/29,47.441586,-122.116312,Seattle,WA,-122.2723273,47.18459846,30910.53626,3838173
sg:33d6855b443d4fe7b780f2e963c3f891,223037,597986,530531000000 ,4,2019/4/29,47.441586,-122.116312,Seattle,WA,-122.526556,47.21448086,39989.03065,3838173
sg:33d6855b443d4fe7b780f2e963c3f891,408736,597961,530531000000 ,4,2019/4/29,47.441586,-122.116312,Seattle,WA,-122.2712163,47.12963781,36607.54273,3838173
